sd_MDS1,sd_MDS2,sd_mean
0.0019819496769825267,0.005320062331048623,0.003651006004015575
0.001770474656870849,0.0011289879614899637,0.0014497313091804062
0.0013529100642678622,0.0005885020230539098,0.000970706043660886
0.0016493145012360737,0.004544983480483969,0.0030971489908600217
0.0006852915324535145,0.0007296080385240868,0.0007074497854888007
0.0022813858985334945,0.0025965762867598123,0.002438981092646653
0.0016085686219699156,0.005397047725353456,0.003502808173661686
0.001202865288868389,0.0057577670059496084,0.003480316147408999
0.0014934999507352775,0.005327393172820607,0.0034104465617779424
0.001414996982694835,0.0007230107843768862,0.0010690038835358606
0.0013306099658664612,0.0020047182931233302,0.0016676641294948958
0.0008566803869253359,0.0010763206839086465,0.0009665005354169913
0.0016218880425579198,0.002083826794086474,0.001852857418322197
0.0013041821464301,0.0022303462102752536,0.0017672641783526768
0.0010218191689320415,0.001553629322174102,0.0012877242455530719
0.002976046021621062,0.005386280063963195,0.004181163042792129
0.0006183608432314954,0.0013105117135312856,0.0009644362783813905
0.0018342194229770809,0.0033005087310567583,0.0025673640770169197
0.000940161755038269,0.0012704765222518845,0.0011053191386450768
0.001034484133679584,0.001164959313949856,0.00109972172381472
0.0009323350460213402,0.0011946850348427767,0.0010635100404320585
0.0011550122381093198,0.0022949955703128757,0.0017250039042110976
0.0015000966262029122,0.00610579846502724,0.003802947545615076
0.0015742239573262905,0.00563390902139802,0.0036040664893621554
0.0023634699536332804,0.004918363612592809,0.003640916783113045
0.0011616940760665706,0.005618982163151995,0.003390338119609283
0.0008286723650454392,0.001624916608201651,0.001226794486623545
0.0013995570888352426,0.0011070771366172353,0.0012533171127262388
0.0008378694060540098,0.0013163550125943053,0.0010771122093241577
0.0006027745822980284,0.0010204753280616014,0.000811624955179815
0.0016828129895857485,0.002011520225482917,0.0018471666075343329
0.0006162538216884651,0.0017526488471190107,0.0011844513344037378
0.0020842553115148488,0.005841990482568976,0.0039631228970419125
0.0018591340956690993,0.0024422558272759647,0.002150694961472532
0.0012564727945059827,0.000513920408328801,0.0008851966014173918
0.0018870754414947307,0.0011604698848595512,0.0015237726631771409
0.0012642700868481067,0.005771613430203252,0.003517941758525679
0.0009273248422721747,0.0006744245731445533,0.000800874707708364
0.0017066842808797697,0.0012121778717957773,0.0014594310763377735
0.001374795431960629,0.0016119094599122365,0.0014933524459364326
0.002588249329089798,0.005500392680870154,0.0040443210049799765
0.0011911136180167313,0.002730219644148797,0.001960666631082764
0.000926467182358809,0.0023212691473860126,0.0016238681648724107
0.0010230644176918956,0.0012849215563492879,0.0011539929870205917
0.001181811712954122,0.0014116793631486478,0.0012967455380513849
0.0012862928373301465,0.0018454110244420798,0.001565851930886113
0.0014437557121625257,0.0015286113319099976,0.0014861835220362617
0.0012761631242409906,0.0008186172886851927,0.0010473902064630917
0.002162719123245752,0.003021896996719064,0.002592308059982408
0.0015828879727554418,0.0030907348433419205,0.002336811408048681
0.0005535295968041682,0.0011351728185677293,0.0008443512076859488
0.00043158378333689847,0.0005100279387691432,0.0004708058610530208
0.0008974463333231539,0.0017193656894707037,0.0013084060113969288
0.0008449375869268251,0.0012441494439351314,0.0010445435154309783
0.0013954708672886905,0.002255094476296902,0.0018252826717927964
0.0009138103737603177,0.0014954679251295566,0.001204639149444937
0.0012526456558208604,0.0012801674329665637,0.001266406544393712
0.0007641816077803259,0.0009508680950604027,0.0008575248514203642
0.0009786303816923666,0.0010622168713868734,0.00102042362653962
0.0013130221580017498,0.006200744905663764,0.0037568835318327566
0.0010222420210371332,0.001260335718286455,0.0011412888696617943
0.0012119099664911132,0.002114754180558408,0.0016633320735247605
0.0039545306989340594,0.0049625929882822365,0.004458561843608148
0.0011898753535888639,0.0021232740888875805,0.0016565747212382222
0.0013243211712820444,0.0027571970837121135,0.002040759127497079
0.001258275953764566,0.006711990148890302,0.003985133051327434
0.0014622633262828643,0.0011875940625499495,0.001324928694416407
0.0010365323294334076,0.001323133529723187,0.0011798329295782972
0.0006432249189630405,0.0004947993453077022,0.0005690121321353714
0.0013120191467203585,0.0012191687470463775,0.001265593946883368
0.0007683161544387234,0.0012250104908971605,0.000996663322667942
0.0011391161693184416,0.0009866532289354727,0.0010628846991269571
0.0007202174165842377,0.0017861996390062733,0.0012532085277952554
0.0012164437953432333,0.0014296220273909554,0.0013230329113670942
0.0008575188157755164,0.0013601465107836372,0.0011088326632795768
0.0013948719587722471,0.002269029476341225,0.001831950717556736
0.0009903584812568844,0.0028882146467789174,0.0019392865640179009
0.0019084749351535974,0.0011634088536821273,0.0015359418944178623
0.0008072551703944726,0.0019328735022925813,0.001370064336343527
0.0011776238805451624,0.0012460125106569062,0.0012118181956010344
0.0010955899770249838,0.001367308119822134,0.001231449048423559
0.0016078999034899908,0.002212790128485794,0.0019103450159878924
0.0009649708034505009,0.0016975114078867405,0.0013312411056686207
0.002275245313073828,0.004950374689938423,0.0036128100015061252
0.0010749550255276246,0.0019970700636868476,0.001536012544607236
0.0016076152848815393,0.004095820304977047,0.002851717794929293
0.0028094242135122713,0.004193860865978788,0.0035016425397455296
0.0029655666362427423,0.005280407904573846,0.0041229872704082945
0.0011746802235356904,0.004876840627912073,0.003025760425723882
0.0017107894076818005,0.005799111325448449,0.0037549503665651246
0.0009128302341968768,0.0010963823253908344,0.0010046062797938555
0.0015442782108290069,0.0062548875415308364,0.0038995828761799215
0.0010154691741881639,0.005141002985714739,0.0030782360799514515
0.00127158844632739,0.0011914493318418823,0.0012315188890846362
