channelId,name,englishName,affiliation,group,subscriptionCount,videoCount,photo,period,chats,memberChats,uniqueChatters,uniqueMembers,bannedChatters,deletedChats,superChats,uniqueSuperChatters,totalSC,averageSC,totalMessageLength,averageMessageLength,mostFrequentCurrency,mostFrequentColor
UCZ2rFJTs3IPJzYfxtvbKp8Q,Saki Ch. 浅葱サキ : VOICE-ORE / ぼいそーれ,Asagi Saki,VOICE-ORE,,3450.0,191.0,https://yt3.ggpht.com/EF8i-tAfb-L1wNyKZdlEV0hmSSc5kUX9B5tvzB13OXm7Z5trIYafsjFJ_fhhmG1ArbkDGeA0aw=s800-c-k-c0x00ffffff-no-rj,2022-05,16030.0,0.0,311.0,0.0,13.0,0.0,138.0,46.0,185873.0,1346.0,3069.0,22.0,JPY,lightblue
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-03,73473.0,9264.0,3797.0,93.0,5.0,54.0,2.0,2.0,1054.0,527.0,15.0,15.0,JPY,green
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-04,99904.0,27916.0,3884.0,111.0,7.0,1.0,14.0,12.0,10872.0,776.0,312.0,24.0,JPY,green
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-05,104326.0,28864.0,3928.0,112.0,8.0,2.0,20.0,12.0,17451.0,872.0,1190.0,59.0,AUD,green
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-06,75581.0,20275.0,3393.0,101.0,16.0,0.0,5.0,4.0,2090.0,418.0,94.0,18.0,JPY,green
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-07,52441.0,14112.0,3103.0,87.0,5.0,0.0,6.0,6.0,4784.0,797.0,159.0,39.0,JPY,green
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-08,64586.0,13986.0,3376.0,82.0,4.0,1.0,12.0,9.0,10533.0,877.0,294.0,26.0,JPY,lightblue
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-09,44102.0,9271.0,2671.0,81.0,1.0,0.0,18.0,16.0,12566.0,698.0,508.0,33.0,JPY,green
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-10,46974.0,7903.0,2694.0,81.0,0.0,0.0,20.0,13.0,29620.0,1481.0,327.0,18.0,JPY,green
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-11,66807.0,17468.0,3096.0,86.0,15.0,0.0,9.0,9.0,31281.0,3475.0,153.0,21.0,JPY,green
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2021-12,40524.0,11960.0,2103.0,80.0,6.0,6.0,25.0,5.0,39810.0,1592.0,440.0,29.0,JPY,yellow
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2022-01,32448.0,6463.0,1906.0,68.0,1.0,0.0,12.0,4.0,28272.0,2356.0,119.0,14.0,JPY,yellow
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2022-02,28973.0,8306.0,1918.0,69.0,3.0,0.0,8.0,6.0,12672.0,1584.0,143.0,17.0,JPY,orange
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2022-03,71794.0,18876.0,3134.0,106.0,10.0,0.0,24.0,21.0,52795.0,2199.0,1015.0,42.0,JPY,yellow
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2022-04,29311.0,8721.0,1868.0,79.0,3.0,0.0,7.0,6.0,9429.0,1347.0,220.0,31.0,JPY,orange
UCZ5dNZsqBjBzbBl0l_IdmXg,Taka Radjiman【NIJISANJI / にじさんじ】,Taka Radjiman,Nijisanji,Nijisanji ID,107000.0,718.0,https://yt3.ggpht.com/2x2mK0DT_kxKPKjKo1u8lfDtduym7VfpfnbgiQusAyXDb_t4bHhB-8fznwb8FxJLPFMU_RRL=s800-c-k-c0x00ffffff-no-rj,2022-05,41635.0,16775.0,2073.0,147.0,2.0,0.0,11.0,8.0,10201.0,927.0,274.0,24.0,JPY,green
UCZ8HRnRgOhsjsnEPU37m4Cg,Suyari Ch. 夜ノすやり,Yoruno Suyari,Independents,,126000.0,306.0,https://yt3.ggpht.com/IqSYf90K7mSLGPMJVXu244vWC7nbZ9e5acHd6Aedr5-1H_hV2n63XJw4CJHauw_HfyqTcDUssg=s800-c-k-c0x00ffffff-no-rj,2021-08,8287.0,4670.0,415.0,40.0,2.0,0.0,30.0,12.0,16274.0,542.0,538.0,18.0,JPY,green
UCZ8HRnRgOhsjsnEPU37m4Cg,Suyari Ch. 夜ノすやり,Yoruno Suyari,Independents,,126000.0,306.0,https://yt3.ggpht.com/IqSYf90K7mSLGPMJVXu244vWC7nbZ9e5acHd6Aedr5-1H_hV2n63XJw4CJHauw_HfyqTcDUssg=s800-c-k-c0x00ffffff-no-rj,2021-09,14798.0,7514.0,714.0,48.0,0.0,0.0,82.0,26.0,61517.0,750.0,1864.0,24.0,JPY,green
UCZ8HRnRgOhsjsnEPU37m4Cg,Suyari Ch. 夜ノすやり,Yoruno Suyari,Independents,,126000.0,306.0,https://yt3.ggpht.com/IqSYf90K7mSLGPMJVXu244vWC7nbZ9e5acHd6Aedr5-1H_hV2n63XJw4CJHauw_HfyqTcDUssg=s800-c-k-c0x00ffffff-no-rj,2021-10,12309.0,6712.0,680.0,46.0,2.0,0.0,93.0,28.0,96240.0,1034.0,2487.0,27.0,JPY,lightblue
UCZ8HRnRgOhsjsnEPU37m4Cg,Suyari Ch. 夜ノすやり,Yoruno Suyari,Independents,,126000.0,306.0,https://yt3.ggpht.com/IqSYf90K7mSLGPMJVXu244vWC7nbZ9e5acHd6Aedr5-1H_hV2n63XJw4CJHauw_HfyqTcDUssg=s800-c-k-c0x00ffffff-no-rj,2021-11,22248.0,12312.0,916.0,60.0,7.0,0.0,114.0,35.0,91041.0,798.0,2694.0,24.0,JPY,green
UCZ8HRnRgOhsjsnEPU37m4Cg,Suyari Ch. 夜ノすやり,Yoruno Suyari,Independents,,126000.0,306.0,https://yt3.ggpht.com/IqSYf90K7mSLGPMJVXu244vWC7nbZ9e5acHd6Aedr5-1H_hV2n63XJw4CJHauw_HfyqTcDUssg=s800-c-k-c0x00ffffff-no-rj,2021-12,22755.0,13449.0,783.0,60.0,3.0,0.0,167.0,48.0,277280.0,1660.0,5134.0,31.0,JPY,green
UCZ8HRnRgOhsjsnEPU37m4Cg,Suyari Ch. 夜ノすやり,Yoruno Suyari,Independents,,126000.0,306.0,https://yt3.ggpht.com/IqSYf90K7mSLGPMJVXu244vWC7nbZ9e5acHd6Aedr5-1H_hV2n63XJw4CJHauw_HfyqTcDUssg=s800-c-k-c0x00ffffff-no-rj,2022-01,9057.0,4477.0,478.0,38.0,2.0,0.0,44.0,26.0,37978.0,863.0,1338.0,32.0,JPY,green
